Particle,OTU,Sample,Count
20230816-J-4-r2bcnum41_72_95,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum41_2_84,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum41_92_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum41_80_83,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum41_33_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum62_6_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum62_47_2,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum62_64_26,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum62_13_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum62_66_51,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum33_52_1,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum33_63_1,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum33_95_1,Otu6,20230816-J-4-r2,103
20230816-J-4-r2bcnum33_53_1,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum33_14_63,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum33_28_1,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum68_95_71,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum68_46_86,Otu6,20230816-J-4-r2,12
20230816-J-4-r2bcnum68_39_92,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum68_58_92,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum68_35_57,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum71_91_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum71_30_51,Otu6,20230816-J-4-r2,13
20230816-J-4-r2bcnum28_9_54,Otu6,20230816-J-4-r2,12
20230816-J-4-r2bcnum28_15_46,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum28_15_76,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum28_4_17,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum70_95_1,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum70_1_59,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum76_72_26,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum76_48_38,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum76_63_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum76_89_89,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum76_18_51,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum92_62_60,Otu6,20230816-J-4-r2,16
20230816-J-4-r2bcnum92_21_24,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum92_9_60,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum92_41_52,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum92_40_83,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum92_41_60,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum92_83_18,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum92_83_86,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum11_90_61,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum11_8_31,Otu6,20230816-J-4-r2,7
20230816-J-4-r2bcnum11_5_18,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum11_51_36,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum11_51_81,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum11_80_52,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum11_44_76,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum17_55_75,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum29_45_50,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum29_52_54,Otu6,20230816-J-4-r2,6
20230816-J-4-r2bcnum29_96_56,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum29_75_56,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum29_78_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_63_49,Otu6,20230816-J-4-r2,6
20230816-J-4-r2bcnum54_89_68,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum54_23_68,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum54_96_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_96_49,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_86_68,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum54_3_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_68_68,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum54_27_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_37_68,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum54_25_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_34_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_16_87,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_62_8,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_49_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_36_62,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum54_50_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_70_49,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_77_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum54_77_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum27_46_85,Otu6,20230816-J-4-r2,12
20230816-J-4-r2bcnum27_26_85,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum27_39_85,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum27_34_70,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum27_31_49,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum27_17_59,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum42_81_5,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum42_18_37,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum42_14_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum66_15_76,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum66_55_43,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum66_16_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum61_36_85,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum45_9_46,Otu6,20230816-J-4-r2,7
20230816-J-4-r2bcnum45_18_37,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum45_62_60,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum45_70_76,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum65_91_2,Otu6,20230816-J-4-r2,16
20230816-J-4-r2bcnum65_2_2,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum65_81_5,Otu6,20230816-J-4-r2,32
20230816-J-4-r2bcnum65_24_19,Otu6,20230816-J-4-r2,9
20230816-J-4-r2bcnum65_47_19,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum65_64_61,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum65_91_5,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum65_4_5,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum65_94_29,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum21_96_70,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum58_92_92,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum58_77_17,Otu6,20230816-J-4-r2,6
20230816-J-4-r2bcnum96_21_16,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum96_72_96,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum96_38_34,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum96_27_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum96_53_85,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum96_53_27,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum96_51_76,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum96_25_1,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum96_25_51,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum96_25_76,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum96_69_53,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum59_83_59,Otu6,20230816-J-4-r2,121
20230816-J-4-r2bcnum59_59_59,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum59_53_96,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum59_5_63,Otu6,20230816-J-4-r2,8
20230816-J-4-r2bcnum59_5_94,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum59_5_96,Otu6,20230816-J-4-r2,23
20230816-J-4-r2bcnum59_62_57,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum8_87_3,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum8_56_35,Otu6,20230816-J-4-r2,26
20230816-J-4-r2bcnum8_5_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum56_12_87,Otu6,20230816-J-4-r2,52
20230816-J-4-r2bcnum56_53_8,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum56_24_12,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum39_89_87,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum39_53_87,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum39_5_87,Otu6,20230816-J-4-r2,151
20230816-J-4-r2bcnum39_64_87,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum39_95_1,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum39_33_45,Otu6,20230816-J-4-r2,12
20230816-J-4-r2bcnum39_26_87,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum39_34_87,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum44_63_49,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum44_73_43,Otu6,20230816-J-4-r2,8
20230816-J-4-r2bcnum44_96_46,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum44_91_43,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum44_46_46,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum44_5_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum44_5_43,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum44_78_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum44_20_46,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum79_96_65,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum79_86_23,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum79_91_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum79_80_47,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum79_76_64,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum79_58_31,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum95_44_84,Otu6,20230816-J-4-r2,42
20230816-J-4-r2bcnum95_95_49,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum95_92_70,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum37_65_43,Otu6,20230816-J-4-r2,54
20230816-J-4-r2bcnum37_72_70,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum37_91_44,Otu6,20230816-J-4-r2,208
20230816-J-4-r2bcnum37_21_24,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum37_21_51,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum37_26_44,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum37_39_44,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum37_53_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum37_43_43,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum37_78_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum37_16_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum37_71_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum37_31_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum37_44_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum43_78_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum43_16_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum43_50_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum24_90_61,Otu6,20230816-J-4-r2,18
20230816-J-4-r2bcnum24_63_56,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum24_27_29,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum24_73_43,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum24_7_80,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum24_71_91,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum24_33_43,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum24_66_59,Otu6,20230816-J-4-r2,11
20230816-J-4-r2bcnum24_66_56,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum4_23_33,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum4_31_44,Otu6,20230816-J-4-r2,6
20230816-J-4-r2bcnum14_78_31,Otu6,20230816-J-4-r2,20
20230816-J-4-r2bcnum14_34_7,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum14_89_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum14_71_58,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum14_11_85,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum14_77_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum31_89_43,Otu6,20230816-J-4-r2,12
20230816-J-4-r2bcnum31_5_87,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum31_78_87,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum31_13_5,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_60_86,Otu6,20230816-J-4-r2,9
20230816-J-4-r2bcnum22_86_43,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum22_16_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum10_90_82,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum10_52_87,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum10_23_67,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum10_41_8,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum10_16_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum10_71_95,Otu6,20230816-J-4-r2,6
20230816-J-4-r2bcnum10_14_92,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum10_77_92,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum50_88_40,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum7_5_87,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum7_51_50,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum7_82_37,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum50_2_67,Otu6,20230816-J-4-r2,15
20230816-J-4-r2bcnum50_21_16,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum50_96_67,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum50_46_67,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum50_75_64,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_77_36,Otu6,20230816-J-4-r2,216
20230816-J-4-r2bcnum23_65_16,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_50_16,Otu6,20230816-J-4-r2,57
20230816-J-4-r2bcnum23_10_16,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_96_16,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_47_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_64_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_27_73,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_54_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_69_16,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum23_53_16,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum23_31_36,Otu6,20230816-J-4-r2,7
20230816-J-4-r2bcnum23_26_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum82_10_80,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum82_12_44,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum82_78_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum77_10_79,Otu6,20230816-J-4-r2,19
20230816-J-4-r2bcnum63_65_43,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_65_92,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_91_8,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_59_8,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_26_88,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_22_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_8_55,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_18_35,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_58_84,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_15_59,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_13_13,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum63_55_70,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum63_71_13,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum64_49_51,Otu6,20230816-J-4-r2,48
20230816-J-4-r2bcnum64_50_37,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum64_26_17,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum64_94_45,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum64_50_6,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum84_72_95,Otu6,20230816-J-4-r2,7
20230816-J-4-r2bcnum84_28_17,Otu6,20230816-J-4-r2,15
20230816-J-4-r2bcnum84_96_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum84_37_31,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum84_43_83,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum84_80_21,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum84_96_31,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum84_22_51,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum85_18_37,Otu6,20230816-J-4-r2,39
20230816-J-4-r2bcnum85_55_24,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum85_50_50,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum86_9_35,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum86_78_61,Otu6,20230816-J-4-r2,10
20230816-J-4-r2bcnum86_73_3,Otu6,20230816-J-4-r2,14
20230816-J-4-r2bcnum86_16_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum89_52_54,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum89_42_84,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum89_57_11,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum89_84_16,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum89_56_32,Otu6,20230816-J-4-r2,40
20230816-J-4-r2bcnum89_26_24,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum89_16_15,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum89_31_36,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum89_49_51,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum91_15_46,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum91_24_34,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum91_14_44,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum74_27_6,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum74_46_85,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum74_18_37,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum74_35_61,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum74_62_55,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum74_49_51,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum74_50_44,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum74_70_55,Otu6,20230816-J-4-r2,9
20230816-J-4-r2bcnum47_48_60,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum47_50_44,Otu6,20230816-J-4-r2,26
20230816-J-4-r2bcnum47_56_31,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum47_95_52,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum47_91_44,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum47_92_69,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum47_16_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum47_17_61,Otu6,20230816-J-4-r2,17
20230816-J-4-r2bcnum47_28_9,Otu6,20230816-J-4-r2,7
20230816-J-4-r2bcnum47_28_70,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum47_28_55,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum44_63_46,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum19_38_32,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum19_64_27,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum19_67_41,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum19_35_83,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum19_50_27,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum30_87_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum30_87_8,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum30_12_73,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum30_55_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum30_67_89,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum30_88_92,Otu6,20230816-J-4-r2,9
20230816-J-4-r2bcnum16_65_18,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum16_90_2,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum16_63_54,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum16_69_63,Otu6,20230816-J-4-r2,9
20230816-J-4-r2bcnum16_55_75,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum2_94_45,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum15_72_59,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum15_81_76,Otu6,20230816-J-4-r2,5
20230816-J-4-r2bcnum15_96_95,Otu6,20230816-J-4-r2,7
20230816-J-4-r2bcnum15_64_75,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum15_14_60,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum15_92_70,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum15_79_18,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum15_33_59,Otu6,20230816-J-4-r2,12
20230816-J-4-r2bcnum46_65_93,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum46_90_8,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum46_58_63,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum46_88_18,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum46_88_59,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum46_88_30,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum46_88_94,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum46_88_93,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum52_32_25,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum52_12_37,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum49_15_46,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum49_54_49,Otu6,20230816-J-4-r2,18
20230816-J-4-r2bcnum49_62_86,Otu6,20230816-J-4-r2,32
20230816-J-4-r2bcnum5_46_73,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum5_5_78,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum72_2_67,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum72_38_35,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum72_24_79,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum72_94_95,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum88_21_86,Otu6,20230816-J-4-r2,14
20230816-J-4-r2bcnum88_74_21,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum88_17_13,Otu6,20230816-J-4-r2,3
20230816-J-4-r2bcnum34_36_93,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum80_47_66,Otu6,20230816-J-4-r2,2
20230816-J-4-r2bcnum80_95_68,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum34_29_11,Otu6,20230816-J-4-r2,4
20230816-J-4-r2bcnum34_79_42,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum34_25_33,Otu6,20230816-J-4-r2,16
20230816-J-4-r2bcnum34_54_6,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum34_13_13,Otu6,20230816-J-4-r2,1
20230816-J-4-r2bcnum34_88_72,Otu6,20230816-J-4-r2,2
20230816-JEJ-2-r2bcnum22_73_26,Otu60,20230816-JEJ-2-r2,9
20230816-JEJ-2-r2bcnum74_73_26,Otu60,20230816-JEJ-2-r2,1
20230816-J-1-r1bcnum55_69_20,Otu60,20230816-J-1-r1,1
20230816-J-1-r1bcnum69_37_90,Otu60,20230816-J-1-r1,6
20230816-J-1-r1bcnum69_71_17,Otu60,20230816-J-1-r1,2
20230816-J-1-r1bcnum13_91_62,Otu60,20230816-J-1-r1,10
20230816-J-1-r1bcnum36_57_41,Otu60,20230816-J-1-r1,1
20230816-J-1-r1bcnum56_57_16,Otu60,20230816-J-1-r1,11
20230816-J-1-r1bcnum44_14_4,Otu60,20230816-J-1-r1,2
20230816-J-1-r1bcnum37_80_4,Otu60,20230816-J-1-r1,12
20230816-J-1-r1bcnum37_62_57,Otu60,20230816-J-1-r1,3
20230816-J-1-r1bcnum85_30_38,Otu60,20230816-J-1-r1,1
20230816-J-1-r2bcnum60_33_63,Otu60,20230816-J-1-r2,2
20230816-J-1-r2bcnum26_22_73,Otu60,20230816-J-1-r2,1
20230816-J-1-r2bcnum40_29_52,Otu60,20230816-J-1-r2,19
20230816-J-1-r2bcnum94_80_63,Otu60,20230816-J-1-r2,1
20230816-J-1-r2bcnum6_26_61,Otu60,20230816-J-1-r2,1
