seqid,OTU,read_count,sporo_read_count,rel_abd,domain,phylum,class,order,family,genus,mouse_type,polysacc,replicate
psac.053,Otu1743,0,261,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,JE,H20,1
psac.053,Otu1013,0,261,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,JE,H20,1
psac.053,Otu1568,0,261,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,1
psac.053,Otu811,0,261,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,JE,H20,1
psac.053,Otu1826,0,261,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,1
psac.053,Otu1872,0,261,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,JE,H20,1
psac.053,Otu1976,0,261,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,1
psac.053,Otu1973,0,261,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,JE,H20,1
psac.053,Otu1806,0,261,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,JE,H20,1
psac.053,Otu2067,0,261,0,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Prauserella,JE,H20,1
psac.054,Otu15,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu11,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu6,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JE,H20,2
psac.054,Otu18,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu9,0,3,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,JE,H20,2
psac.054,Otu34,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dubosiella,JE,H20,2
psac.054,Otu48,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu73,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,JE,H20,2
psac.054,Otu37,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JE,H20,2
psac.054,Otu234,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JE,H20,2
psac.054,Otu50,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,JE,H20,2
psac.054,Otu133,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Bacteroides,JE,H20,2
psac.054,Otu4,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,JE,H20,2
psac.054,Otu8,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,JE,H20,2
psac.054,Otu123,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JE,H20,2
psac.054,Otu136,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,JE,H20,2
psac.054,Otu346,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,JE,H20,2
psac.054,Otu513,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,JE,H20,2
psac.054,Otu367,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,JE,H20,2
psac.054,Otu53,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,JE,H20,2
psac.054,Otu93,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa,JE,H20,2
psac.054,Otu7,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JE,H20,2
psac.054,Otu334,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JE,H20,2
psac.054,Otu44,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,JE,H20,2
psac.054,Otu153,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_2,Alkaliphilus,JE,H20,2
psac.054,Otu120,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,JE,H20,2
psac.054,Otu102,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,JE,H20,2
psac.054,Otu205,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JE,H20,2
psac.054,Otu32,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,JE,H20,2
psac.054,Otu338,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JE,H20,2
psac.054,Otu406,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,JE,H20,2
psac.054,Otu68,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JE,H20,2
psac.054,Otu311,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,JE,H20,2
psac.054,Otu389,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,JE,H20,2
psac.054,Otu117,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter,JE,H20,2
psac.054,Otu106,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,JE,H20,2
psac.054,Otu258,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,JE,H20,2
psac.054,Otu60,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Lawsonibacter,JE,H20,2
psac.054,Otu433,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,JE,H20,2
psac.054,Otu33,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JE,H20,2
psac.054,Otu24,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu5,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu281,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,JE,H20,2
psac.054,Otu459,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,JE,H20,2
psac.054,Otu23,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu3,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JE,H20,2
psac.054,Otu175,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JE,H20,2
psac.054,Otu21,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,JE,H20,2
psac.054,Otu193,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JE,H20,2
psac.054,Otu39,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu40,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Barnesiella,JE,H20,2
psac.054,Otu76,0,3,0,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,JE,H20,2
psac.054,Otu12,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu90,1,3,1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,JE,H20,2
psac.054,Otu130,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter,JE,H20,2
psac.054,Otu151,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JE,H20,2
psac.054,Otu748,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum,JE,H20,2
psac.054,Otu17,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu2,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,JE,H20,2
psac.054,Otu22,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu484,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,JE,H20,2
psac.054,Otu521,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Phocea,JE,H20,2
psac.054,Otu42,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu30,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu43,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu58,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu20,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu70,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,JE,H20,2
psac.054,Otu86,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu75,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Muribaculum,JE,H20,2
psac.054,Otu77,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JE,H20,2
psac.054,Otu63,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu94,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu269,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu824,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Mogibacterium,JE,H20,2
psac.054,Otu46,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu390,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,JE,H20,2
psac.054,Otu170,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu567,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu190,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,JE,H20,2
psac.054,Otu668,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,JE,H20,2
psac.054,Otu393,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,JE,H20,2
psac.054,Otu747,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,JE,H20,2
psac.054,Otu682,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JE,H20,2
psac.054,Otu978,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenisphaera,JE,H20,2
psac.054,Otu1100,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JE,H20,2
psac.054,Otu1689,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Tepidibaculum,JE,H20,2
psac.054,Otu168,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JE,H20,2
psac.054,Otu1130,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,JE,H20,2
psac.054,Otu632,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,JE,H20,2
psac.054,Otu55,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,JE,H20,2
psac.054,Otu1318,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu207,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,JE,H20,2
psac.054,Otu1625,0,3,0,NA,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Streptophyta,JE,H20,2
psac.054,Otu62,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JE,H20,2
psac.054,Otu98,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu28,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,JE,H20,2
psac.054,Otu31,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JE,H20,2
psac.054,Otu147,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Alistipes,JE,H20,2
psac.054,Otu891,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu145,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Alistipes,JE,H20,2
psac.054,Otu163,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,JE,H20,2
psac.054,Otu138,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JE,H20,2
psac.054,Otu550,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu398,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,JE,H20,2
psac.054,Otu199,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Sphingobacteriaceae,Sphingobacterium,JE,H20,2
psac.054,Otu139,0,3,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,JE,H20,2
psac.054,Otu118,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,JE,H20,2
psac.054,Otu329,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,JE,H20,2
psac.054,Otu246,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,JE,H20,2
psac.054,Otu178,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JE,H20,2
psac.054,Otu89,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,JE,H20,2
psac.054,Otu1079,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu788,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu496,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,JE,H20,2
psac.054,Otu1357,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,JE,H20,2
psac.054,Otu303,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Turicimonas,JE,H20,2
psac.054,Otu1015,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu606,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,JE,H20,2
psac.054,Otu599,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,JE,H20,2
psac.054,Otu289,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,JE,H20,2
psac.054,Otu576,0,3,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,JE,H20,2
psac.054,Otu1223,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu658,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu742,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,JE,H20,2
psac.054,Otu1305,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1380,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1480,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1011,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,JE,H20,2
psac.054,Otu1292,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,JE,H20,2
psac.054,Otu603,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,JE,H20,2
psac.054,Otu662,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,JE,H20,2
psac.054,Otu1320,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu455,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JE,H20,2
psac.054,Otu561,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,JE,H20,2
psac.054,Otu141,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JE,H20,2
psac.054,Otu1647,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,JE,H20,2
psac.054,Otu1796,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,JE,H20,2
psac.054,Otu1970,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,JE,H20,2
psac.054,Otu1207,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1655,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1746,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu1786,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Lawsonellaceae,Lawsonella,JE,H20,2
psac.054,Otu1476,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,JE,H20,2
psac.054,Otu472,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JE,H20,2
psac.054,Otu1590,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu2037,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,JE,H20,2
psac.054,Otu1985,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,JE,H20,2
psac.054,Otu1904,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,JE,H20,2
psac.054,Otu1622,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JE,H20,2
psac.054,Otu2018,0,3,0,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,JE,H20,2
psac.054,Otu1382,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,JE,H20,2
psac.054,Otu1738,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu1779,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,JE,H20,2
psac.054,Otu26,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JE,H20,2
psac.054,Otu698,0,3,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Sphingobacteriaceae,Pedobacter,JE,H20,2
psac.054,Otu763,0,3,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,JE,H20,2
psac.054,Otu1801,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,JE,H20,2
psac.054,Otu1389,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1811,0,3,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,JE,H20,2
psac.054,Otu1823,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,JE,H20,2
psac.054,Otu1403,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,JE,H20,2
psac.054,Otu1974,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,JE,H20,2
psac.054,Otu1614,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1760,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu2044,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,JE,H20,2
psac.054,Otu1510,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1903,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1304,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1449,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu1770,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1592,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu1971,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu1979,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu1916,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu1743,0,3,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,JE,H20,2
psac.054,Otu1013,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,JE,H20,2
psac.054,Otu1568,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JE,H20,2
psac.054,Otu811,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,JE,H20,2
psac.054,Otu1826,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu1872,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,JE,H20,2
psac.054,Otu1976,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JE,H20,2
psac.054,Otu1973,0,3,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,JE,H20,2
