gene,postFMT_1_duodenum
gene_4498288,4
gene_3646213,4
gene_4159296,4
gene_3953027,4
gene_4187588,4
gene_2771303,4
gene_3926341,4
gene_4464259,4
gene_3974060,4
gene_4310768,4
gene_4170395,4
gene_2426223,4
gene_2865725,4
gene_2930044,4
gene_3641738,4
gene_3547893,4
gene_4062628,4
gene_3489890,4
gene_3299741,4
gene_3113365,4
gene_4511018,4
gene_4507377,4
gene_4003740,4
gene_4556995,4
gene_3337958,4
8-6_GL0031337,4
gene_3946810,4
gene_2512881,4
gene_2451955,4
gene_3737032,4
gene_2468226,4
gene_3279227,4
gene_3340426,4
gene_3484163,4
gene_4075385,4
gene_2757306,4
gene_4539542,4
gene_4114305,4
gene_2392452,4
gene_2692398,4
gene_4201965,4
gene_4042202,4
gene_2732838,4
gene_2460798,4
gene_3449684,4
gene_2537376,4
gene_4428770,4
gene_3796200,4
gene_3763113,4
gene_4131238,4
gene_2677801,4
gene_4153057,4
gene_2943220,4
gene_2131750,4
gene_2711298,4
gene_3118045,4
gene_4119942,4
gene_3648620,4
gene_3522917,4
gene_4330449,4
gene_3708402,4
gene_2546275,4
gene_3659561,4
gene_2521603,4
gene_4430363,4
gene_4327543,4
gene_3348085,4
gene_2792640,4
gene_3729649,4
gene_3394746,4
gene_3045117,4
gene_3303491,4
gene_2817149,4
gene_2261216,4
gene_3600203,4
gene_3471321,4
gene_3808006,4
gene_3861888,4
gene_2919892,4
gene_3163740,4
gene_4511774,4
gene_4089601,4
gene_3682884,4
gene_4012864,4
gene_4405790,4
gene_3284731,4
gene_3955788,4
gene_3246998,4
gene_3856791,4
gene_4427469,4
gene_4335079,4
gene_3754234,4
gene_2285541,4
gene_3927809,4
gene_3448198,4
gene_2920208,4
gene_4212756,4
gene_4148874,4
gene_3493587,4
gene_3559656,4
gene_3672317,4
gene_4083286,4
gene_4400390,4
gene_3776415,4
gene_3199257,4
gene_4153217,4
gene_4439972,4
gene_2920254,4
gene_4106461,4
gene_2948881,4
gene_3364176,4
gene_4142947,4
gene_3278060,4
gene_4098054,4
gene_4601569,4
gene_4564646,4
gene_2476802,4
gene_4250384,4
gene_3116888,4
gene_2618979,4
gene_4056119,4
gene_3747751,4
gene_4267781,4
gene_3006580,4
gene_2015520,4
gene_3027791,4
gene_3633794,4
gene_2998561,4
gene_2591449,4
gene_2575046,4
gene_3148566,4
gene_4178506,4
gene_2312192,4
gene_3113027,4
gene_3463532,4
gene_4214077,4
gene_4121482,4
gene_3971633,4
gene_4161318,4
gene_3524336,4
gene_3254184,4
gene_3802224,4
gene_3801997,4
gene_4076457,4
gene_2808694,4
gene_4228875,4
gene_2130422,4
gene_3191049,4
gene_3849664,4
gene_3400406,4
gene_3764528,4
gene_3634752,4
gene_4603108,4
gene_3777782,4
gene_4012768,4
gene_2577524,4
gene_4316173,4
gene_4024842,4
gene_4506463,4
gene_4192862,4
gene_2659612,4
gene_3222463,4
gene_4590341,4
gene_3312474,4
gene_4540113,4
gene_4540126,4
gene_3153845,4
gene_4246324,4
gene_4611912,4
gene_2737762,4
gene_3673749,4
gene_3667655,4
gene_3264098,4
gene_4433895,4
gene_4098693,4
gene_4618082,4
gene_3821854,4
gene_4250694,4
gene_3343445,4
gene_2884071,4
gene_2482510,4
gene_3447373,4
gene_2830483,4
gene_3209533,4
gene_4554233,4
gene_4218779,4
gene_4197107,4
gene_3859511,4
gene_4286792,4
gene_4431067,4
gene_4325545,4
gene_3808397,4
gene_4437739,4
gene_4116493,4
gene_2569643,4
gene_3793107,4
gene_2973885,4
gene_3773421,4
gene_3418957,4
gene_4442401,4
gene_2281775,4
gene_3614348,4
gene_2521028,4
gene_3585339,4
gene_3586901,4
gene_2532045,4
gene_3375144,4
gene_4510904,4
gene_4105877,4
gene_3329460,4
gene_4482706,4
gene_3199743,4
gene_3214588,4
gene_4061208,4
gene_3887284,4
gene_4319692,4
gene_4290173,4
gene_3765087,4
gene_4061047,4
gene_4096034,4
gene_3197278,4
gene_3952779,4
gene_3751354,4
gene_3460147,4
gene_4420578,4
gene_4421669,4
gene_3096834,4
gene_2925715,4
gene_4480304,4
gene_2494023,4
gene_2927288,4
gene_3134858,4
gene_4017714,4
gene_3952152,4
gene_1861839,4
gene_4430862,4
gene_2765304,4
gene_3422943,4
gene_3930300,4
gene_2478898,4
gene_4072897,4
gene_3436956,4
gene_3406308,4
gene_4206261,4
gene_3212163,4
gene_2824518,4
gene_3746693,4
gene_2900675,4
gene_3201221,4
gene_3862873,4
gene_4151272,4
gene_4215053,4
gene_3152774,4
gene_3390473,4
gene_865126,4
gene_3636034,4
gene_4245791,4
gene_4261343,4
gene_4177597,4
gene_3500254,4
gene_4426494,4
gene_4293764,4
gene_3396070,4
gene_2554705,4
gene_3943130,4
gene_2717344,4
gene_3084146,4
gene_3171780,4
gene_2406566,4
gene_3984554,4
gene_2473990,4
gene_3979713,4
gene_2947302,4
gene_4398215,4
gene_3574772,4
gene_3274172,4
gene_2751032,4
gene_4358619,4
gene_3380257,4
gene_3673471,4
gene_3702980,4
gene_4354502,4
gene_3996123,4
gene_4024648,4
gene_3792489,4
gene_2300947,4
gene_2657350,4
gene_3385751,4
gene_4396293,4
gene_3560534,4
gene_2241219,4
gene_2127689,4
gene_3578123,4
gene_3574184,4
gene_4634506,4
gene_4327086,4
gene_3631529,4
gene_3374409,4
gene_4268173,4
gene_4493386,4
gene_3855347,4
gene_3115657,4
gene_4340877,4
gene_3823524,4
gene_3734958,4
gene_4328932,4
gene_3068477,4
gene_4626276,4
gene_2491115,4
gene_3705294,4
gene_4001121,4
gene_2943507,4
gene_4026017,4
gene_4048761,4
gene_3956646,4
gene_4404894,4
gene_4067675,4
gene_3497870,4
gene_3051334,4
gene_3899568,4
gene_2586144,4
gene_3116111,4
gene_3740730,4
gene_2998292,4
gene_4111224,4
gene_4584876,4
gene_4262088,4
gene_4541486,4
gene_4539418,4
gene_2293353,4
gene_4354949,4
gene_4031255,4
gene_3471461,4
gene_2759814,4
gene_4257135,4
gene_4536423,4
gene_3152855,4
gene_2648067,4
gene_3984950,4
gene_4423936,4
gene_4195207,4
gene_2700207,4
gene_3980186,4
gene_2941312,4
gene_4330242,4
gene_3116082,4
gene_4285360,4
gene_4314455,4
gene_3828345,4
gene_2450047,4
gene_3406232,4
gene_3715865,4
gene_4247704,4
gene_4514664,4
gene_3994460,4
gene_4267945,4
gene_3631527,4
gene_4250365,4
gene_3704027,4
gene_3270516,4
gene_3337876,4
gene_3771572,4
gene_3452397,4
gene_4090954,4
gene_4126664,4
gene_3344484,4
gene_3062045,4
gene_4443331,4
gene_4228208,4
gene_3328000,4
gene_3586064,4
gene_3552771,4
gene_3973235,4
gene_2937649,4
gene_4602668,4
gene_4502365,4
gene_3695604,4
gene_2885603,4
gene_4322214,4
gene_4349290,4
gene_4048540,4
gene_3966694,4
gene_3936830,4
gene_2783466,4
gene_4509987,4
gene_4446174,4
gene_3010449,4
gene_4526484,4
gene_3121312,4
gene_4554759,4
gene_3817287,4
gene_2659881,4
gene_3662211,4
gene_3096629,4
gene_3952430,4
gene_3075460,4
gene_4375108,4
gene_1880005,4
gene_3565117,4
gene_4161216,4
gene_4382198,4
gene_3385573,4
gene_3820902,4
gene_3336322,4
gene_2654820,4
gene_2999827,4
gene_3908557,4
gene_4259108,4
gene_2408775,4
gene_4615453,4
gene_3995595,4
gene_4024843,4
gene_3961420,4
gene_3394001,4
gene_4053915,4
gene_3362691,4
gene_2540124,4
gene_2645898,4
gene_4187090,4
gene_4246642,4
gene_2365658,4
gene_4191890,4
gene_4068164,4
gene_4278204,4
gene_3457895,4
gene_3115994,4
gene_2283574,4
gene_4617293,4
gene_4442366,4
gene_4517437,4
gene_3914888,4
gene_4026591,4
gene_2652250,4
gene_2826648,4
gene_3825596,4
gene_4403521,4
gene_3081883,4
gene_2348472,4
gene_2975189,4
gene_2820630,4
gene_3817052,4
gene_4296956,4
gene_2638471,4
gene_3548999,4
gene_4186153,4
gene_3141241,4
gene_3542039,4
gene_3275218,4
gene_2638468,4
gene_3062533,4
gene_2408348,4
gene_4241184,4
gene_3294795,4
gene_2015519,4
gene_2548508,4
gene_3127599,4
gene_3215768,4
gene_4548267,4
gene_3016664,4
gene_2757812,4
gene_3957962,4
gene_3474711,4
gene_4491190,4
gene_3739567,4
gene_2943042,4
gene_3921081,4
gene_3449041,4
gene_3990396,4
gene_3612152,4
gene_3661283,4
gene_2741523,4
gene_2574983,4
gene_2600695,4
gene_4341065,4
gene_3560759,4
gene_4598469,4
gene_3595113,4
gene_4571110,4
gene_4148034,4
gene_2717383,4
gene_3591798,4
gene_2881942,4
gene_4428340,4
gene_3919114,4
gene_2483048,4
gene_4252957,4
gene_3279598,4
gene_3947956,4
gene_4354558,4
gene_3134280,4
gene_4403351,4
gene_4235537,4
gene_2811847,4
gene_4220340,4
gene_3921887,4
gene_4397751,4
gene_2791413,4
gene_4289816,4
gene_3281090,4
gene_4376591,4
gene_2768345,4
gene_2698721,4
gene_4063253,4
gene_3606263,4
gene_3552585,4
gene_2507526,4
gene_2411508,4
gene_3804444,4
gene_3010580,4
gene_4574828,4
gene_4507487,4
gene_4270903,4
gene_3400552,4
gene_3570182,4
gene_3059907,4
gene_4577598,4
gene_2881196,4
gene_3699979,4
gene_4579340,4
gene_4249205,4
gene_2937578,4
gene_4060733,4
gene_3313417,4
gene_2104403,4
gene_3958539,4
gene_2446006,4
gene_3223273,4
gene_3100946,4
gene_1749989,4
gene_4519030,4
gene_4586679,4
gene_3383365,4
gene_4171072,4
gene_3938377,4
gene_2884703,4
gene_3087974,4
gene_3006582,4
gene_2073094,4
gene_4319801,4
gene_3197976,4
gene_2619390,4
gene_3482258,4
gene_3258555,4
gene_2878847,4
gene_4526909,4
gene_4479907,4
gene_3351984,4
gene_3472615,4
gene_2868696,4
gene_3593967,4
gene_3364971,4
gene_4365085,4
gene_3452026,4
gene_3194195,4
gene_3659033,4
gene_3115089,4
gene_4407802,4
gene_4633386,4
gene_2736510,4
gene_4541860,4
gene_2248797,4
gene_4515162,4
gene_4140896,4
gene_3244358,4
gene_3754978,4
gene_4017525,4
gene_4569003,4
gene_3791085,4
gene_4136604,4
gene_4000184,4
gene_3645113,4
gene_4392124,4
gene_3149232,4
gene_2639150,4
gene_4430272,4
gene_3619935,4
gene_3037232,4
gene_4410987,4
gene_3097793,4
gene_2263778,4
gene_2557003,4
gene_2850506,4
gene_3594053,4
gene_2968555,4
gene_4189055,4
gene_4011383,4
gene_4114781,4
gene_3387200,4
gene_3310095,4
gene_3901966,4
gene_4295287,4
gene_4395428,4
gene_2307748,4
gene_4391397,4
gene_3587855,4
gene_4252486,4
gene_3572446,4
gene_3401011,4
gene_4567602,4
gene_4168585,4
gene_2955625,4
gene_4367071,4
gene_2779188,4
gene_2924880,4
gene_3392891,4
gene_4326413,4
gene_2890404,4
gene_4002330,4
gene_4314194,4
gene_4517929,4
gene_3520677,4
gene_2830224,4
gene_4129150,4
gene_2687386,4
gene_2764510,4
gene_3466800,4
gene_3330236,4
gene_4160761,4
gene_3477988,4
gene_3548401,4
gene_2767198,4
gene_4151881,4
gene_3340574,4
gene_3632120,4
gene_3239940,4
gene_3341867,4
gene_4253370,4
gene_3363191,4
gene_3115358,4
gene_1726108,4
gene_2794700,4
gene_4267317,4
gene_4213798,4
gene_3146476,4
gene_2943763,4
gene_4442091,4
gene_2907479,4
gene_2994333,4
gene_4227883,4
gene_2847413,4
gene_2661123,4
gene_3841693,4
gene_3691251,4
gene_4637461,4
gene_3425092,4
gene_4452595,4
gene_3748828,4
gene_2518357,4
gene_4565564,4
gene_4573790,4
gene_4522422,4
gene_3734551,4
gene_4633174,4
gene_3091618,4
gene_4609276,4
gene_2615075,4
gene_3819956,4
gene_3138108,4
gene_3322973,4
gene_4488202,4
gene_2453026,4
gene_4557684,4
gene_3200136,4
gene_4247799,4
gene_4622605,4
gene_3083613,4
gene_3611456,4
gene_3924366,4
gene_3264237,4
gene_4081575,4
gene_3493787,4
gene_4280467,4
gene_3272655,4
gene_3625430,4
gene_3394351,4
gene_3736933,4
gene_3155968,4
gene_3154208,4
gene_2490019,4
gene_4388298,4
gene_4528469,4
gene_3959075,4
gene_2494166,4
gene_4393026,4
gene_4088266,4
gene_4098794,4
gene_3934510,4
gene_3435067,4
gene_4382745,4
gene_3097556,4
gene_4298283,4
gene_2360662,4
gene_4191021,4
gene_4149784,4
gene_3645408,4
gene_2866335,4
gene_4506855,4
gene_4539264,4
gene_2795036,4
gene_4189968,4
gene_2273952,4
gene_4246607,4
gene_3485575,4
gene_2652595,4
gene_2905798,4
gene_3820866,4
gene_4014609,4
gene_3126323,4
gene_2697542,4
gene_4172325,4
gene_3714770,4
gene_3587520,4
gene_4280893,4
gene_3650172,4
gene_2721123,4
gene_2541119,4
gene_3770929,4
gene_4043312,4
gene_3206869,4
gene_4206387,4
gene_3667176,4
gene_2853226,4
gene_3757126,4
gene_4213725,4
gene_2287796,4
gene_3735594,4
gene_4099589,4
gene_2935441,4
gene_2399094,4
gene_4498894,4
gene_3808011,4
gene_4448233,4
gene_3909433,4
gene_2432534,4
gene_3781038,4
gene_4101684,4
gene_1972886,4
gene_3771856,4
gene_3869616,4
gene_2534364,4
gene_4458308,4
gene_4572647,4
gene_4628673,4
gene_3402393,4
gene_4045766,4
gene_4136486,4
gene_3546121,4
gene_3121687,4
gene_4427958,4
gene_4513309,4
gene_4369706,4
gene_1972913,4
gene_4250282,4
gene_2257197,4
gene_3939224,4
gene_3055049,4
gene_4444515,4
gene_4397193,4
gene_3161236,4
gene_4321066,4
gene_3334798,4
gene_3229049,4
gene_4010956,4
gene_3939226,4
gene_3948915,4
gene_3717085,4
gene_2246515,4
gene_3716002,4
gene_3111875,4
gene_4374674,4
gene_3146295,4
gene_3662781,4
gene_4464646,4
gene_3811373,4
gene_3539065,4
gene_3171558,4
gene_3723210,4
gene_4313598,4
gene_4252076,4
gene_4361186,4
gene_4084816,4
gene_3525877,4
gene_3950910,4
gene_2870135,4
gene_2573316,4
gene_4626449,4
gene_4039683,4
gene_4015877,4
gene_1985576,4
gene_3302322,4
gene_3661972,4
gene_4009338,4
gene_4274237,4
gene_3803556,4
gene_3998430,4
gene_3639877,4
gene_4214462,4
gene_3613234,4
gene_3888227,4
gene_4541328,4
gene_2672696,4
gene_3376394,4
gene_4276168,4
gene_2596069,4
gene_2932329,4
gene_3892040,4
gene_3941645,4
gene_3117304,4
gene_1833824,4
gene_2529914,4
gene_3130814,4
gene_2062491,4
gene_2938756,4
gene_3045615,4
gene_3074438,4
gene_3369611,4
gene_3244678,4
gene_4374593,4
gene_4227428,4
gene_3397533,4
gene_3811889,4
gene_3497324,4
gene_4539223,4
gene_3051483,4
gene_2994052,4
gene_3189842,4
gene_3429809,4
gene_4123781,4
gene_3075454,4
gene_3002006,4
gene_3713828,4
gene_3830470,4
gene_4353810,4
gene_3642424,4
gene_4011014,4
gene_4229461,4
gene_2851550,4
gene_4313610,4
gene_1540045,4
gene_2864462,4
gene_2455211,4
gene_3979558,4
gene_3766357,4
gene_3930534,4
gene_4614865,4
gene_3942680,4
gene_4261412,4
gene_4483845,4
gene_3122773,4
gene_4096952,4
gene_2917804,4
gene_4150178,4
gene_3568975,4
gene_2082081,4
gene_1814066,4
gene_4565635,4
gene_2307188,4
gene_2082755,4
gene_4524010,4
gene_3739881,4
gene_4400028,4
gene_3553576,4
gene_4201658,4
gene_4314641,4
gene_3595996,4
gene_2762333,4
gene_3849067,4
gene_4083407,4
gene_4016333,4
gene_4211470,4
gene_4418592,4
gene_3884385,4
gene_3241233,4
gene_4529389,4
gene_4216480,4
gene_2947111,4
gene_3340729,4
gene_4077671,4
gene_4524067,4
gene_3401788,4
gene_4416746,4
gene_2612780,4
gene_2890534,4
gene_3373956,4
gene_4090756,4
gene_2123066,4
gene_4185961,4
gene_4591070,4
gene_4449618,4
gene_4623258,4
gene_4211355,4
gene_2564317,4
gene_3640009,4
gene_2857775,4
gene_3772236,4
gene_2936354,4
gene_3646505,4
gene_4409048,4
gene_2243993,4
gene_2287203,4
gene_2530947,4
gene_3284389,4
gene_2402473,4
gene_4447968,4
gene_4184352,4
gene_2585621,4
gene_3182881,4
gene_4561321,4
gene_2995810,4
gene_3314651,4
gene_4479758,4
gene_3813734,4
gene_2712559,4
gene_4020462,4
gene_3409313,4
gene_2668676,4
gene_4523781,4
gene_3041403,4
gene_3292543,4
gene_3595754,4
gene_2802052,4
gene_4573859,4
gene_2659196,4
gene_3614157,4
gene_3924368,4
gene_3886515,4
gene_4522048,4
gene_4351492,4
gene_4529053,4
gene_3635516,4
gene_3652108,4
gene_2861092,4
gene_3146031,4
gene_3514469,4
gene_3617703,4
gene_4366182,4
gene_3721655,4
gene_4608697,4
gene_2474690,4
gene_3143418,4
gene_2815546,4
gene_4494423,4
gene_2773121,4
gene_4338157,4
gene_4208026,4
gene_4244496,4
gene_2467154,4
gene_3653832,4
gene_4167404,4
gene_3990086,4
gene_3560413,4
gene_4029512,4
gene_3207075,4
gene_3325277,4
gene_3246392,4
gene_3875909,4
gene_2240125,4
gene_4394388,4
gene_4577513,4
gene_4022376,4
gene_2452559,4
gene_4179993,4
gene_2716212,4
gene_4317328,4
gene_3224345,4
gene_4059365,4
gene_4461851,4
gene_3913550,4
gene_4089512,4
gene_4203028,4
gene_4130690,4
gene_2393643,4
gene_3818311,4
gene_3339587,4
gene_3241791,4
gene_2743602,4
gene_4197056,4
gene_4313167,4
gene_3849641,4
gene_2327026,4
gene_3703823,4
gene_3280555,4
gene_2986570,4
gene_4216201,4
gene_4579526,4
gene_3966523,4
gene_4600545,4
gene_4110145,4
gene_2977004,4
gene_2727868,4
gene_3089015,4
gene_2482360,4
gene_3488554,4
gene_3298604,4
gene_3021268,4
gene_1749668,4
gene_2810142,4
gene_3612897,4
gene_3875264,4
gene_4188583,4
gene_3295129,4
gene_2549429,4
gene_3828086,4
gene_4416970,4
gene_4062225,4
gene_4027032,4
gene_2403188,4
gene_2777359,4
gene_3181120,4
gene_2395039,4
gene_4602651,4
gene_3957555,4
gene_2622583,4
gene_3825643,4
gene_4306403,4
gene_4253751,4
gene_2097448,4
gene_4247139,4
gene_3519274,4
gene_4465308,4
gene_4163762,4
gene_4243855,4
gene_2404907,4
gene_3497355,4
gene_2399797,4
gene_3804061,4
gene_3855379,4
gene_2990368,4
gene_3089122,4
gene_2072932,4
gene_3516427,4
gene_3662932,4
gene_4051458,4
gene_4356666,4
gene_4016563,4
gene_3907267,4
gene_3173966,4
gene_3970932,4
gene_2980817,4
gene_2571885,4
gene_1743197,4
gene_2900674,4
gene_4136037,4
gene_3189646,4
gene_2725709,4
gene_4202455,4
gene_2533192,4
gene_4220324,4
gene_2906947,4
gene_4208474,4
gene_4550345,4
gene_4439250,4
gene_3406726,4
gene_3044791,4
gene_3590977,4
gene_4177079,4
gene_3343088,4
gene_3025493,4
gene_3715856,4
gene_3278859,4
gene_4368769,4
gene_2459912,4
gene_3317343,4
gene_4255164,4
gene_3369771,4
gene_3656877,4
gene_3304498,4
gene_3248454,4
gene_3623326,4
gene_1788029,4
gene_2904893,4
gene_4474132,4
gene_3655346,4
gene_3360171,4
gene_4219521,4
gene_2293407,4
gene_3701269,4
gene_4034941,4
gene_4485078,4
gene_3961400,4
gene_3820862,4
gene_3723066,4
gene_3601376,4
gene_2278616,4
gene_3635974,4
gene_4249935,4
gene_3123075,4
gene_3527644,4
gene_2600692,4
gene_3389763,4
gene_2378904,4
gene_4562474,4
gene_2908454,4
gene_3863812,4
gene_3036250,4
gene_4406460,4
gene_3915074,4
gene_4104297,4
gene_3536166,4
gene_2998428,4
gene_1859780,4
gene_4473475,4
gene_3020208,4
gene_3142243,4
gene_3347181,4
gene_4166464,4
gene_2741956,4
gene_3727749,4
gene_3396303,4
gene_3496789,4
gene_3436573,4
gene_2808503,4
gene_4603346,4
gene_2980002,4
gene_3705123,4
gene_3986175,4
gene_3633238,4
gene_2557884,4
gene_2523784,4
gene_4545077,4
gene_2955394,4
gene_4404813,4
gene_3983529,4
gene_4016061,4
gene_4182348,4
gene_2924085,4
gene_3387766,4
gene_2507169,4
gene_4341460,4
gene_3349077,4
gene_3743718,4
gene_4377725,4
gene_4552048,4
gene_4060913,4
gene_4561057,4
gene_4224435,4
gene_4304867,4
gene_4317243,4
gene_3922593,4
gene_4319731,4
gene_2964310,4
gene_2159233,4
gene_1870171,4
gene_4522470,4
gene_3502867,4
gene_4207337,4
gene_3003769,4
gene_4516892,4
gene_2987381,4
gene_4471622,4
gene_3444532,4
gene_3898276,4
gene_2703458,4
gene_2678143,4
gene_4084413,4
gene_3987488,4
gene_3905719,4
gene_4382932,4
gene_4434132,4
gene_2574672,4
gene_4000630,4
gene_4529480,4
gene_2681638,4
gene_3104690,4
gene_4092112,4
gene_4244930,4
gene_2584266,4
gene_3322159,4
gene_4330791,4
gene_4351109,4
gene_4498380,4
gene_4042353,4
gene_2281162,4
gene_2693705,4
gene_2626386,4
gene_3167505,4
gene_3979007,4
gene_4136237,4
gene_2297071,4
gene_4149925,4
gene_2636646,4
gene_2534624,4
gene_3133100,4
gene_3191021,4
gene_4605056,4
gene_4248554,4
gene_4298425,4
gene_3772036,4
gene_4193658,4
gene_3924465,4
gene_3195012,4
gene_4116640,4
gene_4505298,4
gene_3995326,4
gene_4066184,4
gene_2935254,4
gene_3244322,4
gene_4454909,4
gene_4212074,4
gene_4035466,4
gene_3583059,4
gene_3891140,4
gene_2156178,4
gene_4461829,4
gene_4300482,4
gene_2792292,4
gene_3852746,4
gene_4196298,4
gene_3813737,4
gene_4071246,4
gene_4417272,4
gene_3004633,4
gene_4394215,4
gene_4181528,4
gene_4080993,4
gene_2649454,4
gene_4466971,4
gene_3479900,4
gene_3879459,4
gene_3712621,4
gene_4622159,4
gene_3107192,4
gene_2271523,4
gene_1772451,4
gene_3513063,4
gene_3671727,4
gene_4462471,4
gene_3682757,4
gene_2733824,4
gene_3310732,4
gene_4055970,4
gene_3604555,4
gene_3821225,4
gene_4305037,4
gene_3538189,4
gene_2200798,4
gene_3393395,4
gene_4520606,4
gene_2207435,4
gene_3224111,4
gene_3971898,4
gene_2264173,4
gene_4407389,4
gene_2992676,4
gene_2846485,4
gene_3653857,4
gene_4440037,4
gene_3900891,4
gene_3637988,4
gene_4561668,4
gene_2741206,4
gene_3520596,4
gene_2761296,4
gene_2937173,4
gene_3986612,4
gene_4087041,4
gene_2516254,4
gene_3348405,4
gene_3841704,4
gene_2888475,4
gene_3788977,4
gene_4503167,4
gene_2820127,4
gene_2677092,4
gene_3883656,4
gene_4356517,4
gene_3231764,4
gene_4254676,4
gene_4358935,4
gene_4398113,4
gene_4313697,4
gene_3041052,4
gene_4300811,4
gene_3883210,4
gene_4066898,4
gene_3972157,4
gene_4292483,4
gene_2784517,4
gene_4191901,4
gene_4127725,4
gene_2840191,4
gene_2610722,4
gene_3431916,4
gene_3064254,4
gene_4169580,4
gene_3999017,4
gene_4151389,4
gene_4417747,4
MC-6-1_GL0044420,4
gene_3595112,4
gene_4587252,4
gene_4028817,4
gene_4251797,4
gene_3895618,4
gene_4467997,4
gene_3463292,4
gene_3185749,4
gene_4391539,4
gene_3601383,4
gene_3499260,4
gene_4129677,4
gene_4340158,4
gene_3902984,4
gene_4399544,4
gene_3073596,4
gene_3085104,4
gene_3062853,4
gene_2612574,4
gene_3800482,4
gene_4077393,4
gene_4388789,4
gene_3888192,4
gene_3814869,4
gene_4555840,4
gene_2945092,4
gene_3133779,4
gene_3904629,4
gene_2597413,4
gene_3250995,4
gene_3105005,4
gene_4030464,4
gene_3024237,4
gene_4530805,4
gene_3667869,4
gene_4629419,4
gene_4092432,4
gene_4271170,4
gene_4488305,4
gene_4207951,4
gene_3306666,4
gene_2903378,4
gene_4623018,4
gene_2283681,4
gene_4212186,4
gene_3459112,4
gene_2792595,4
gene_2722337,4
gene_2026631,4
gene_3591523,4
gene_3448566,4
gene_4228287,4
gene_4182266,4
gene_3122536,4
gene_3279520,4
gene_2843835,4
gene_3734026,4
gene_2813897,4
gene_2153344,4
gene_3974813,4
gene_2372401,4
gene_3964552,4
gene_4542194,4
gene_3506904,4
gene_2897703,4
gene_3372187,4
gene_3150799,4
gene_4410459,4
gene_3895349,4
gene_3708108,4
gene_2955277,4
gene_3845344,4
gene_3626515,4
gene_3482189,4
gene_3775697,4
gene_3674986,4
gene_3602377,4
gene_3108665,4
gene_4551328,4
gene_3816737,4
gene_4442216,4
gene_2206733,4
gene_3473389,4
gene_3270521,4
gene_3772841,4
gene_4029218,4
gene_4433317,4
gene_2565313,4
gene_2532003,4
gene_2469614,4
gene_3056212,4
gene_3209398,4
gene_4402293,4
gene_3440446,4
gene_4083657,4
gene_3809771,4
gene_1713606,4
gene_3959094,4
gene_3286620,4
gene_2795729,4
gene_3930324,4
gene_4187091,4
gene_2357119,4
gene_4168733,4
gene_3707926,4
gene_3559315,4
gene_3324533,4
gene_3746535,4
gene_4330552,4
gene_3835016,4
gene_3423193,4
gene_4135236,4
gene_4598186,4
gene_2686407,4
gene_4366066,4
gene_4235259,4
gene_3083390,4
gene_4440280,4
gene_4028839,4
gene_3984558,4
gene_3831391,4
gene_4438468,4
gene_4300494,4
gene_4140408,4
gene_3449038,4
gene_4297593,4
gene_2554637,4
gene_3158748,4
gene_4010440,4
gene_3291351,4
gene_3538620,4
gene_4262254,4
gene_4428868,4
gene_3527559,4
gene_3481367,4
gene_2916376,4
gene_3257356,4
gene_3175701,4
gene_4340139,4
gene_3979274,4
gene_3290264,4
gene_3493215,4
gene_4443955,4
gene_3298418,4
gene_2323833,4
gene_3987759,4
gene_2264555,4
gene_2452900,4
gene_4481762,4
gene_4355652,4
gene_4631081,4
gene_2044473,4
gene_2841622,4
gene_3914190,4
gene_3199742,4
gene_3677172,4
gene_3978397,4
gene_3532156,4
