gene,postFMT_4_duodenum
gene_4471190,2
gene_3874118,2
gene_4206891,2
gene_3831316,2
gene_3956646,2
gene_4317074,2
gene_3541337,2
gene_4389031,2
gene_4638372,2
gene_4062898,2
gene_4394323,2
gene_3467366,2
gene_4387830,2
gene_4031086,2
gene_3230230,2
gene_4306040,2
gene_3643561,2
gene_4097280,2
gene_4191973,2
gene_3091169,2
gene_3905308,2
gene_4309041,2
gene_3003565,2
gene_4260011,2
gene_2639007,2
gene_3669473,2
gene_2247916,2
gene_3532934,2
gene_4534111,2
gene_2848697,2
gene_3473711,2
gene_3162646,2
gene_4418026,2
gene_2373332,2
gene_3060438,2
gene_4461049,2
gene_3222888,2
gene_2715374,2
gene_2921892,2
gene_3949185,2
gene_3716466,2
gene_3575692,2
gene_3479228,2
gene_3398165,2
gene_3610315,2
gene_3776125,2
gene_3452014,2
gene_3144252,2
gene_3145871,2
gene_4369001,2
gene_3231475,2
gene_4122163,2
gene_3739566,2
gene_4578174,2
gene_3516920,2
gene_4530719,2
gene_4196440,2
gene_3082109,2
gene_3634641,2
gene_3004054,2
gene_4368981,2
gene_1406975,2
gene_3849775,2
gene_3258149,2
gene_3580219,2
gene_4177595,2
gene_3844737,2
gene_4626952,2
gene_4092482,2
gene_3755716,2
gene_2980450,2
gene_4363352,2
gene_2728925,2
gene_4266522,2
gene_2745567,2
gene_3944039,2
gene_4043938,2
gene_3029798,2
gene_2901482,2
gene_3531030,2
gene_4198357,2
2-5_GL0055432,2
gene_3464349,2
gene_2109619,2
gene_3041080,2
gene_2455690,2
gene_2944020,2
gene_4162150,2
gene_2775728,2
gene_4376890,2
gene_3776045,2
gene_4367274,2
gene_4162554,2
gene_4378028,2
gene_3678713,2
gene_3318712,2
gene_2986550,2
gene_4272865,2
gene_4456413,2
gene_2725864,2
gene_4627135,2
gene_3283758,2
gene_3452397,2
gene_1831994,2
gene_3976518,2
gene_3508786,2
gene_3713159,2
gene_3038031,2
gene_3897732,2
gene_3561776,2
gene_4361971,2
gene_4049959,2
gene_3846954,2
gene_2773233,2
gene_3960005,2
gene_3160612,2
gene_4149192,2
gene_3149355,2
gene_4532079,2
gene_3176187,2
gene_3697214,2
gene_3876285,2
gene_2668300,2
gene_3051000,2
gene_2021704,2
gene_2830342,2
gene_3294654,2
gene_4251834,2
gene_3225327,2
gene_4209766,2
gene_4016223,2
gene_3098254,2
gene_3240755,2
gene_2993381,2
gene_4000163,2
gene_2739719,2
gene_4484228,2
gene_3547893,2
gene_3485019,2
gene_4381370,2
gene_4374866,2
gene_3754543,2
gene_3079907,2
gene_3701021,2
gene_2486360,2
gene_4364364,2
gene_2677795,2
gene_4363081,2
gene_4460181,2
gene_4612866,2
gene_3360153,2
gene_3830204,2
gene_1671849,2
gene_2554574,2
gene_4233471,2
gene_3014848,2
gene_4205686,2
gene_3930684,2
gene_4072012,2
gene_4579532,2
gene_4339966,2
gene_4629090,2
gene_3733311,2
gene_4479885,2
gene_2677854,2
gene_3797242,2
gene_3761674,2
gene_2610722,2
gene_2827616,2
gene_2185749,2
gene_4081359,2
gene_2838249,2
gene_3382540,2
gene_3736415,2
gene_3793535,2
gene_3272228,2
gene_3000746,2
gene_3225897,2
gene_2629227,2
gene_3166677,2
gene_2721979,2
gene_4427001,2
gene_3036347,2
gene_4604122,2
gene_4601875,2
gene_3416026,2
gene_4448359,2
gene_2154898,2
gene_4522103,2
gene_2958005,2
gene_3474928,2
gene_2731496,2
gene_4481295,2
gene_3390815,2
gene_2833581,2
gene_3908496,2
gene_4231529,2
gene_3896201,2
gene_3647392,2
gene_3486704,2
gene_3295232,2
gene_4100278,2
gene_3793148,2
gene_3667040,2
gene_3636784,2
gene_4251946,2
gene_2274180,2
gene_4579340,2
gene_2098596,2
gene_3333173,2
gene_4319021,2
gene_4267154,2
gene_3759867,2
gene_3853622,2
gene_3303722,2
gene_3862212,2
gene_4613407,2
gene_2810799,2
gene_4517063,2
gene_3214587,2
gene_3843274,2
gene_3506095,2
gene_2286831,2
gene_4565973,2
gene_2791105,2
gene_3270559,2
gene_4243002,2
gene_3929072,2
gene_4472314,2
gene_2799873,2
gene_3942470,2
gene_3319140,2
gene_3652148,2
gene_2874192,2
gene_3533823,2
gene_2060484,2
gene_3546189,2
gene_3958442,2
gene_2890700,2
gene_3036295,2
gene_4501340,2
gene_2660490,2
gene_4230485,2
gene_3756836,2
gene_3276023,2
gene_4037498,2
gene_4310612,2
gene_3555822,2
gene_3876386,2
gene_4347235,2
gene_3594674,2
gene_3936525,2
gene_3393101,2
gene_3505899,2
gene_2194395,2
gene_2972366,2
gene_4558781,2
gene_2498800,2
gene_2941893,2
gene_3925378,2
gene_2711895,2
gene_3706648,2
gene_4026638,2
gene_4346362,2
gene_3909646,2
gene_3470716,2
gene_2064127,2
gene_2657371,2
gene_4411419,2
gene_2336198,2
gene_3102170,2
gene_2990978,2
gene_3887038,2
gene_4284912,2
gene_3767588,2
gene_2622930,2
gene_4043369,2
gene_4357820,2
gene_3023690,2
gene_2589392,2
gene_2858860,2
gene_4476184,2
gene_3959653,2
gene_3548494,2
gene_3235205,2
gene_4085518,2
gene_3363424,2
gene_4588409,2
gene_3355960,2
gene_4020929,2
gene_3646463,2
gene_2886748,2
gene_4597357,2
gene_4138295,2
gene_3402217,2
gene_2618772,2
gene_3287702,2
gene_4369022,2
gene_3261559,2
gene_4022217,2
gene_2843664,2
gene_4243280,2
gene_3645150,2
gene_4560324,2
gene_2898903,2
gene_4396233,2
gene_2082081,2
gene_3183237,2
gene_2125513,2
gene_4319981,2
gene_4234878,2
gene_4006411,2
gene_3572753,2
gene_4379694,2
gene_3857125,2
gene_2028484,2
gene_3279044,2
gene_3268575,2
gene_3718553,2
gene_3757725,2
gene_3082981,2
gene_3640989,2
gene_3553824,2
gene_4257195,2
gene_3667931,2
gene_3966930,2
gene_3780530,2
gene_4570980,2
gene_4173799,2
gene_4045003,2
gene_2879828,2
gene_4596768,2
gene_4052878,2
gene_3752600,2
gene_4234115,2
gene_2120801,2
gene_3047749,2
gene_2981829,2
gene_4257211,2
gene_4524199,2
gene_4506979,2
gene_4103220,2
gene_4066578,2
gene_2517712,2
gene_3227050,2
gene_4381420,2
gene_3731716,2
gene_3050531,2
gene_3329902,2
gene_2093262,2
gene_3715865,2
gene_4231806,2
gene_4298590,2
gene_3923308,2
gene_3827950,2
gene_2861589,2
gene_3029803,2
gene_2440327,2
gene_2942454,2
gene_2184760,2
gene_3748982,2
gene_3307604,2
gene_2756660,2
gene_3942680,2
gene_1985576,2
gene_3360810,2
gene_3539538,2
gene_3783544,2
gene_2485950,2
gene_4260275,2
gene_2644896,2
gene_3662618,2
gene_3068477,2
gene_4171594,2
gene_4097231,2
gene_3791600,2
gene_3159528,2
gene_3839987,2
gene_2922856,2
gene_4114958,2
gene_3180369,2
gene_4281024,2
gene_3801840,2
gene_4114872,2
gene_2602484,2
gene_2879667,2
gene_2864007,2
gene_3232770,2
gene_3412317,2
gene_4606890,2
gene_4405804,2
gene_4414266,2
gene_3430830,2
gene_4028382,2
gene_3894584,2
gene_4114113,2
gene_3236239,2
gene_4243192,2
gene_4393992,2
gene_3461100,2
gene_4227798,2
gene_2713449,2
gene_4305465,2
gene_3073795,2
gene_3006300,2
gene_4034146,2
gene_3515488,2
gene_2876950,2
gene_3874116,2
gene_4510337,2
gene_3283354,2
gene_2658306,2
gene_3761672,2
gene_4057687,2
gene_3474408,2
gene_4105438,2
gene_3462498,2
gene_2795388,2
gene_4124054,2
gene_3971975,2
gene_2991515,2
gene_2814966,2
gene_4317125,2
gene_2702869,2
gene_4249120,2
gene_2545337,2
gene_3759314,2
gene_4151174,2
gene_2547345,2
gene_3230666,2
gene_3938650,2
gene_3264710,2
gene_3777471,2
gene_4562187,2
gene_3833115,2
gene_2155397,2
gene_4588631,2
gene_3276728,2
gene_3250767,2
gene_4080825,2
gene_2213970,2
gene_3571200,2
gene_3349369,2
gene_3639471,2
gene_3817254,2
gene_3611822,2
gene_4072376,2
gene_3250028,2
gene_2060046,2
gene_3335589,2
gene_3326904,2
gene_2511717,2
gene_2631307,2
gene_2774958,2
gene_3014521,2
gene_3012165,2
gene_2845956,2
gene_2105805,2
gene_2948189,2
gene_3959031,2
gene_2660542,2
gene_3928424,2
gene_2921321,2
gene_3232769,2
gene_2788325,2
gene_4424294,2
gene_2982382,2
gene_3108312,2
gene_2323917,2
gene_3449103,2
gene_4572901,2
gene_4488744,2
gene_4144019,2
gene_2946531,2
gene_3516076,2
gene_3540253,2
gene_4528542,2
gene_2644042,2
gene_3965812,2
gene_3373390,2
gene_2921245,2
gene_3580756,2
gene_3378902,2
gene_4406210,2
gene_2801944,2
gene_3145632,2
gene_3534247,2
gene_4488526,2
gene_3453419,2
gene_3354710,2
gene_4013162,2
gene_4469344,2
gene_4426835,2
gene_2980671,2
gene_3709963,2
gene_3548123,2
gene_4328668,2
gene_3670445,2
gene_4243016,2
gene_3673850,2
gene_4436959,2
gene_2897990,2
gene_3146685,2
gene_3323534,2
gene_2286504,2
gene_4129338,2
gene_3588856,2
gene_4389439,2
gene_2803067,2
gene_2418282,2
gene_4303809,2
gene_2182559,2
gene_4391238,2
gene_4092944,2
gene_2652295,2
gene_2735692,2
gene_4304523,2
gene_3214040,2
gene_4069324,2
gene_4432269,2
gene_3172072,2
gene_2812495,2
gene_3249924,2
gene_2129983,2
gene_3877013,2
gene_3364356,2
gene_4543196,2
gene_4007581,2
gene_1890320,2
gene_3485575,2
gene_1652472,2
gene_3953204,2
gene_4292690,2
gene_3217382,2
gene_2225998,2
gene_3208093,2
gene_4366270,2
gene_4604750,2
gene_4626547,2
gene_2987224,2
gene_4449635,2
gene_4598799,2
gene_3483070,2
gene_3048178,2
gene_4520128,2
gene_4081128,2
gene_4227791,2
gene_4082187,2
gene_3907236,2
gene_4574916,2
gene_3841691,2
gene_3512471,2
gene_2877853,2
gene_2944387,2
gene_3291046,2
gene_2248916,2
gene_3077394,2
gene_4409048,2
gene_4445772,2
gene_2758335,2
gene_3027400,2
gene_2794727,2
gene_4124395,2
gene_2876019,2
gene_3649531,2
gene_3062040,2
gene_3225382,2
gene_2429992,2
gene_4619743,2
gene_2838213,2
gene_3025463,2
gene_2898546,2
gene_3568033,2
gene_3938412,2
gene_3861167,2
gene_3501167,2
gene_4462133,2
gene_3130286,2
gene_2568914,2
gene_2982194,2
gene_4292483,2
gene_3511070,2
gene_3448221,2
gene_3525622,2
gene_3122486,2
gene_3945191,2
gene_3651419,2
gene_4435311,2
gene_3786128,2
gene_3845702,2
gene_3923003,2
gene_2847646,2
gene_2938868,2
gene_4207001,2
gene_3132173,2
gene_2988889,2
gene_2280476,2
gene_3953525,2
gene_2100465,2
gene_2464062,2
gene_3546731,2
gene_2157262,2
gene_2503738,2
gene_2106523,2
gene_3781107,2
gene_3895234,2
gene_3675634,2
gene_3434426,2
gene_4042587,2
gene_4484260,2
gene_4141650,2
gene_3154804,2
gene_2322193,2
gene_2489954,2
gene_4271449,2
gene_3115420,2
gene_2360491,2
gene_4589939,2
gene_4141854,2
gene_3984250,2
gene_2683156,2
gene_4068297,2
gene_3634474,2
gene_2837320,2
gene_4576553,2
gene_3371084,2
gene_4048540,2
gene_3746399,2
gene_3317716,2
gene_2224575,2
gene_3440931,2
gene_3880023,2
gene_4356667,2
gene_3824630,2
gene_3556516,2
gene_4484071,2
gene_4307688,2
gene_3853305,2
gene_4531193,2
gene_2239461,2
gene_2088685,2
gene_3328719,2
gene_3075090,2
gene_3065335,2
gene_4318889,2
gene_2675853,2
gene_4447610,2
gene_3394164,2
gene_3683592,2
gene_4461439,2
gene_3595521,2
gene_4221114,2
gene_3178804,2
gene_2672691,2
gene_4265793,2
gene_3401499,2
gene_3639070,2
gene_3435344,2
gene_4486444,2
gene_3954292,2
gene_2937649,2
gene_2930231,2
gene_4114103,2
gene_2259459,2
gene_4614141,2
gene_4310471,2
gene_3764898,2
gene_2983073,2
gene_2666827,2
gene_4303325,2
gene_4260239,2
gene_4275858,2
gene_2344221,2
gene_3708589,2
gene_4259654,2
gene_3728311,2
gene_2897316,2
gene_3288396,2
gene_3337099,2
gene_3133229,2
gene_3731530,2
gene_3932046,2
gene_3310655,2
gene_2932464,2
gene_3435731,2
gene_3544117,2
gene_3774245,2
gene_3084146,2
gene_3302466,2
gene_3214853,2
gene_2704595,2
gene_2589828,2
gene_4354502,2
gene_3528558,2
gene_2883298,2
gene_4198661,2
gene_4156467,2
gene_2952266,2
gene_2709850,2
gene_4132378,2
gene_2154955,2
gene_3425494,2
gene_4318330,2
gene_3806130,2
gene_3563397,2
gene_3253578,2
gene_3477579,2
gene_3108319,2
gene_3313817,2
gene_2721849,2
gene_3148566,2
gene_3454895,2
gene_4538812,2
gene_4494553,2
gene_4014462,2
gene_2901866,2
gene_4105028,2
gene_3238791,2
gene_3429101,2
gene_3383715,2
gene_3779954,2
gene_3909933,2
gene_4239829,2
gene_2904531,2
gene_4575448,2
gene_2269586,2
gene_3853306,2
gene_4253493,2
gene_4261381,2
gene_3938622,2
gene_3969471,2
gene_3756269,2
gene_3696835,2
gene_2352278,2
gene_3280222,2
gene_3136532,2
gene_4095726,2
gene_4391539,2
gene_2864466,2
gene_4552856,2
gene_3106724,2
gene_4388757,2
gene_3242442,2
gene_4627953,2
gene_3398867,2
gene_4176823,2
gene_2779816,2
gene_4621557,2
gene_4365932,2
gene_3981506,2
gene_3937074,2
gene_3720976,2
gene_2732187,2
gene_3557741,2
gene_3292731,2
gene_4186578,2
gene_2937547,2
gene_2978724,2
gene_3842221,2
gene_3630779,2
gene_3075703,2
gene_4440378,2
gene_3448812,2
gene_4420063,2
gene_2313340,2
gene_2416760,2
gene_3299986,2
gene_3358303,2
gene_4227043,2
gene_3277479,2
gene_3241632,2
gene_4113736,2
gene_3644300,2
gene_3911183,2
gene_2421445,2
gene_3749196,2
gene_3532156,2
gene_2535151,2
gene_2420083,2
gene_3150828,2
gene_3506905,2
gene_2941923,2
gene_3381509,2
gene_4473268,2
gene_3071401,2
gene_4142993,2
gene_4056612,2
gene_3697458,2
gene_4035569,2
gene_3615572,2
gene_4117159,2
gene_3786285,2
gene_3528295,2
gene_3674390,2
gene_4464834,2
gene_3805504,2
gene_4410136,2
gene_3105004,2
gene_2512013,2
gene_3227217,2
gene_1869373,2
Food_11_GL0066220,2
gene_3584131,2
gene_3134882,2
gene_4560426,2
gene_2399245,2
gene_3428926,2
gene_2649456,2
gene_2477916,2
gene_3103260,2
gene_3641939,2
gene_4166400,2
gene_4028646,2
gene_3816455,2
gene_2659880,2
gene_3638291,2
gene_4207059,2
gene_3284565,2
gene_3230266,2
gene_3923736,2
gene_2859179,2
gene_3204877,2
gene_3352520,2
gene_4365080,2
gene_2567972,2
gene_3831100,2
gene_3213856,2
gene_2240850,2
gene_4247737,2
gene_3217489,2
gene_3675681,2
6-7_GL0070846,2
gene_2184485,2
gene_2729883,2
gene_4577590,2
gene_2210828,2
gene_3606264,2
gene_4120637,2
gene_4302797,2
gene_4007941,2
gene_3277623,2
gene_3839985,2
gene_3631423,2
gene_4121244,2
gene_4096068,2
gene_3350451,2
gene_2778260,2
gene_3331865,2
gene_4028333,2
gene_4484521,2
gene_4340926,2
gene_3188808,2
gene_3415258,2
gene_4438947,2
gene_4394277,2
gene_2839620,2
gene_4120880,2
gene_2288537,2
gene_2799109,2
gene_2873039,2
gene_3933140,2
gene_4471621,2
gene_4173124,2
gene_4530246,2
gene_2003288,2
gene_2824975,2
gene_4019387,2
gene_3144378,2
gene_3454894,2
gene_2835480,2
gene_3486742,2
gene_3200607,2
gene_3698012,2
gene_3867465,2
gene_4001326,2
gene_3966359,2
gene_4580033,2
gene_4469769,2
gene_4414592,2
gene_4454362,2
gene_3256813,2
gene_3999471,2
gene_4196016,2
gene_2909139,2
gene_3731814,2
gene_3997775,2
gene_3455244,2
gene_3061834,2
gene_4601284,2
gene_4108774,2
gene_4153057,2
gene_3686657,2
gene_3719540,2
gene_4437204,2
gene_4279696,2
gene_3432145,2
gene_4418647,2
gene_2878899,2
gene_2940036,2
gene_4312430,2
gene_4473851,2
gene_4040369,2
gene_4604814,2
gene_3585881,2
gene_3632997,2
gene_3279885,2
gene_3292320,2
gene_3450480,2
gene_4057637,2
gene_2931621,2
gene_2526257,2
gene_2659896,2
gene_4494728,2
gene_4176765,2
gene_2512866,2
gene_3834236,2
gene_3300575,2
gene_3388460,2
gene_4328345,2
gene_4494676,2
gene_2983427,2
gene_3568330,2
gene_2732432,2
gene_3897535,2
gene_2643962,2
gene_3596175,2
gene_2910780,2
gene_4583178,2
gene_3875237,2
gene_3030012,2
gene_3338115,2
gene_2666475,2
gene_4510904,2
gene_3030270,2
gene_2808749,2
gene_1919538,2
gene_3967795,2
gene_3773183,2
gene_2894401,2
gene_3847426,2
gene_4442900,2
gene_2335716,2
gene_2350775,2
gene_2825834,2
gene_4194807,2
gene_3490059,2
gene_2770050,2
gene_4249480,2
gene_3253114,2
gene_3951431,2
gene_1882185,2
gene_3928105,2
gene_3518770,2
gene_2504016,2
gene_3104183,2
gene_3217911,2
gene_3542628,2
gene_3963942,2
gene_3942136,2
gene_4070151,2
gene_4507363,2
gene_2365955,2
gene_2838515,2
gene_3011572,2
gene_4493698,2
gene_3023164,2
gene_4614895,2
gene_3746042,2
gene_2452618,2
gene_4258871,2
gene_2590020,2
gene_3517234,2
gene_2566209,2
gene_3910702,2
gene_2640264,2
gene_4477814,2
gene_4134200,2
gene_2468475,2
gene_1802186,2
gene_2297349,2
gene_2101005,2
gene_1681606,2
gene_4105646,2
gene_4512062,2
gene_3925807,2
gene_2712174,2
gene_2986882,2
gene_3165049,2
gene_3818762,2
gene_4568275,2
gene_4210334,2
gene_4080020,2
gene_2984276,2
gene_3314363,2
gene_3944175,2
gene_4010238,2
gene_3581699,2
gene_2299754,2
gene_4541598,2
gene_4582567,2
gene_3723950,2
gene_4392474,2
gene_4194721,2
gene_3592308,2
gene_2720690,2
gene_3498183,2
gene_3645113,2
gene_4639176,2
gene_2360488,2
gene_2688326,2
gene_3706470,2
gene_4106503,2
gene_3686356,2
gene_3233255,2
gene_3129895,2
gene_2493173,2
gene_4542520,2
gene_3087407,2
gene_3238417,2
gene_2623998,2
gene_3240441,2
gene_4516311,2
gene_3349076,2
gene_3836241,2
gene_4592449,2
gene_1950975,2
gene_3382933,2
gene_2535509,2
gene_3469000,2
gene_3748201,2
gene_4553730,2
gene_3560572,2
gene_3597985,2
gene_3761420,2
gene_2056715,2
gene_2387427,2
gene_4323263,2
gene_3855134,2
gene_2648706,2
gene_2537741,2
gene_2522816,2
gene_4159180,2
gene_3554435,2
gene_2721450,2
gene_3258815,2
gene_4046461,2
gene_3865038,2
gene_3931562,2
gene_3939260,2
gene_4331291,2
AF73-05_3_GL0219119,2
gene_4192214,2
gene_3499912,2
gene_3687844,2
gene_3530821,2
gene_3107424,2
gene_3224903,2
gene_4627020,2
gene_2483810,2
gene_2798731,2
gene_3169287,2
gene_3776036,2
gene_3969448,2
gene_3403074,2
gene_4067400,2
gene_3355231,2
gene_4032130,2
gene_4152227,2
gene_4180810,2
gene_3589763,2
gene_3888174,2
gene_3421062,2
gene_2983328,2
gene_2279573,2
gene_4082904,2
gene_3767197,2
gene_4567419,2
gene_3246270,2
gene_4247703,2
gene_4175948,2
gene_3773380,2
gene_3439640,2
gene_2886489,2
gene_3921081,2
gene_4400088,2
gene_3668772,2
gene_3539170,2
gene_3115128,2
gene_4517009,2
gene_4091994,2
gene_3939292,2
gene_3094500,2
gene_3774383,2
gene_4186769,2
gene_4299939,2
gene_3080989,2
gene_3078723,2
gene_3606570,2
gene_3436366,2
gene_2946004,2
gene_4360647,2
gene_2934036,2
gene_2264447,2
gene_4070987,2
gene_4488183,2
gene_3642731,2
gene_3654546,2
gene_2883374,2
gene_4424058,2
gene_2411545,2
gene_3462446,2
gene_2458771,2
gene_2522506,2
gene_3690053,2
gene_3964070,2
gene_3814238,2
gene_2935170,2
gene_2840104,2
gene_4281792,2
gene_3522380,2
gene_2726700,2
gene_1604434,2
gene_4606478,2
gene_3186865,2
gene_4489050,2
gene_2754271,2
gene_4264153,2
gene_3960323,2
gene_4214683,2
gene_3908318,2
gene_3292656,2
gene_3274660,2
gene_2279293,2
gene_3794960,2
gene_3251253,2
gene_4199227,2
gene_3129231,2
gene_3973301,2
gene_3185587,2
gene_3280214,2
gene_2244607,2
gene_4020463,2
gene_4244927,2
gene_4254825,2
gene_3430720,2
gene_3348085,2
gene_4505377,2
gene_3142518,2
gene_4488383,2
gene_3704845,2
gene_4275245,2
gene_4343773,2
gene_3460438,2
gene_3686450,2
gene_4049986,2
gene_3905328,2
gene_3415470,2
gene_3414904,2
gene_2978280,2
gene_3967612,2
gene_4316203,2
gene_3980470,2
gene_3470630,2
gene_3724197,2
gene_2168534,2
gene_3008126,2
gene_2217006,2
gene_3585435,2
gene_2343987,2
gene_2093077,2
gene_3407901,2
gene_4347181,2
gene_4288220,2
gene_4363827,2
gene_3588453,2
gene_3868695,2
gene_3194614,2
gene_4063604,2
gene_4370948,2
gene_3465783,2
gene_3495617,2
gene_4520214,2
gene_3932610,2
gene_3785973,2
gene_4407433,2
gene_2627530,2
gene_3928327,2
gene_3057282,2
gene_4202793,2
gene_4465006,2
gene_2632268,2
gene_3278829,2
gene_3230228,2
gene_3327307,2
gene_3645144,2
gene_2830093,2
gene_3978938,2
gene_3826001,2
gene_4377807,2
gene_3326027,2
gene_3231690,2
gene_3016152,2
gene_2713427,2
gene_3554020,2
gene_4327949,2
gene_2752962,2
gene_4639004,2
gene_2500185,2
gene_3474410,2
gene_4166088,2
gene_3489692,2
gene_2685008,2
gene_4140154,2
gene_4129150,2
gene_2702584,2
gene_2615070,2
gene_2104606,2
1-7_GL0058893,2
gene_4503601,2
gene_3652107,2
gene_2429389,2
gene_2400728,2
gene_3576417,2
gene_4438030,2
gene_2493193,2
gene_4057980,2
gene_4187611,2
gene_3309794,2
gene_4394281,2
gene_3623772,2
gene_4347186,2
gene_2513899,2
gene_3065844,2
gene_3109612,2
gene_3928121,2
gene_3766354,2
gene_3530373,2
gene_3512676,2
gene_3891694,2
gene_4187504,2
gene_2751992,2
gene_4625292,2
gene_3645406,2
gene_1837381,2
gene_2731012,2
gene_2252863,2
gene_2961997,2
gene_2969233,2
gene_4329759,2
gene_3987550,2
gene_2721178,2
gene_2458658,2
gene_3807317,2
gene_2916106,2
gene_3447802,2
gene_3632738,2
gene_3695990,2
gene_3161533,2
gene_3500934,2
gene_3676113,2
gene_2897011,2
gene_4243385,2
gene_2687903,2
gene_3296390,2
gene_2225013,2
gene_3411579,2
gene_4396789,2
gene_3358571,2
gene_4386455,2
gene_3298158,2
gene_3801429,2
gene_1844025,2
gene_3022203,2
gene_2441480,2
gene_4374162,2
gene_3578665,2
gene_4262898,2
gene_4098200,2
gene_3669059,2
gene_4077292,2
gene_3186959,2
gene_2867325,2
gene_3860659,2
gene_2693965,2
gene_3400296,2
gene_3183861,2
gene_3096931,2
gene_3420662,2
gene_2021699,2
gene_3614348,2
gene_4063434,2
gene_4409822,2
gene_3347958,2
gene_3173097,2
gene_3803188,2
gene_4497056,2
gene_4065328,2
gene_2670877,2
gene_4048942,2
gene_4536276,2
gene_2429257,2
gene_4190739,2
gene_4628370,2
gene_3358835,2
gene_2811452,2
gene_3243412,2
gene_4271962,2
gene_2880748,2
gene_3203116,2
gene_3362410,2
gene_3471095,2
gene_3050823,2
gene_4622964,2
gene_3367386,2
gene_3010580,2
gene_3465814,2
gene_3977479,2
gene_4514610,2
gene_3075456,2
gene_2600454,2
gene_2935859,2
gene_3735793,2
gene_2941894,2
gene_3854162,2
gene_3650000,2
gene_4484995,2
gene_2852258,2
gene_2363816,2
gene_2603231,2
gene_2565470,2
gene_4331263,2
gene_3340860,2
gene_4025513,2
gene_3097221,2
gene_3646505,2
gene_4114197,2
gene_4137370,2
gene_2076195,2
gene_2347723,2
gene_4609168,2
gene_4602525,2
gene_3191245,2
gene_4276170,2
gene_4303906,2
gene_3071797,2
gene_2876903,2
gene_3556871,2
gene_3724192,2
gene_2690231,2
gene_1926133,2
gene_3203324,2
gene_3683549,2
gene_3293547,2
gene_4143045,2
gene_2918601,2
gene_2855611,2
gene_3128836,2
gene_4144252,2
gene_2060800,2
gene_3319165,2
gene_4245665,2
gene_2679163,2
gene_4452595,2
gene_4563530,2
gene_4444000,2
gene_2796830,2
gene_4074978,2
gene_3445986,2
gene_3173257,2
gene_3389986,2
gene_3006580,2
gene_3946541,2
gene_2861584,2
gene_3063930,2
gene_4538690,2
gene_3500367,2
gene_3594032,2
gene_3991554,2
gene_4233793,2
gene_3100770,2
gene_3746300,2
gene_3019623,2
gene_3261468,2
gene_2643328,2
gene_2378058,2
gene_2737943,2
gene_3756413,2
gene_2839156,2
gene_2536357,2
gene_2797184,2
gene_4235946,2
gene_4327245,2
gene_4571530,2
gene_3392511,2
gene_3448644,2
gene_3822031,2
gene_4215910,2
gene_3836648,2
gene_3266117,2
gene_4033447,2
gene_3717125,2
gene_4248683,2
gene_4449207,2
gene_3453751,2
gene_4525778,2
gene_4300650,2
gene_3112463,2
gene_3997305,2
gene_4049745,2
gene_4408638,2
gene_3591487,2
gene_3463571,2
gene_3582655,2
gene_2726031,2
gene_3378266,2
gene_4265705,2
gene_3133372,2
gene_3023689,2
gene_3472690,2
gene_3558402,2
gene_3916017,2
gene_4525390,2
gene_4085328,2
gene_2660384,2
gene_3883929,2
gene_3191317,2
gene_4521746,2
gene_2011594,2
gene_2664088,2
gene_2982768,2
gene_3505217,2
gene_2835672,2
gene_2497660,2
gene_3803820,2
gene_3015039,2
gene_3869303,2
gene_3784049,2
gene_3374605,2
gene_3552771,2
gene_3643702,2
gene_3480160,2
gene_4409200,2
gene_4458906,2
gene_3466447,2
gene_2668871,2
gene_3992999,2
