OTU2,OTU1,meandist,distsd,median,Original,Zscore,zpvalue,zpadjusted,Cluster,Significant,Phylum_OTU1,Class_OTU1,Order_OTU1,Family_OTU1,OTU1WithOrder,Phylum_OTU2,Class_OTU2,Order_OTU2,Family_OTU2,OTU2WithOrder,OTU1ColorName,OTU2ColorName,OTU1Type,OTU2Type,OTU1emergence,OTU2emergence
Otu1,Otu22,0.942335174680889,0.00622895725057528,0.942716857610475,1,-9.25754070856495,0.000000000000000000020919486935966,0.000000000000000000272,Jax,TRUE,Firmicutes,Oscillospirales,Clostridia,Ruminococcaceae,Otu22_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu22,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu23,0.918510674873837,0.00354799704108171,0.918733681462141,0.901525198938992,4.78734219284096,0.00000169004533059209,0.00000767,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu23_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu23,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu23,0.979226479816798,0.00433090849630937,0.978596908442331,0.96130592503023,4.13782807968329,0.0000350608914101452,0.000128,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu23_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu23,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu23,0.894903426697208,0.00615137463359657,0.895300906842539,0.871103622577928,3.86902205391536,0.000109272759006726,0.00109,Env2Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu23_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu23,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu25,0.844664832610692,0.00384197852146636,0.845173352511762,0.768894440974391,19.7217114080538,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000140396636818255,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000792,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu25_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu25,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
Otu1,Otu25,0.979763164229531,0.00427730524182372,0.979493365500603,0.961963190184049,4.16149258449761,0.0000316174266769324,0.000116,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu25_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu25,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
Otu1,Otu25,0.925804811101276,0.00467443317807172,0.926168632590651,0.915269196822595,2.25388060484099,0.0242036801414125,0.0884,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu25_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu25,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
Otu1,Otu26,0.868651732168109,0.00511204627130122,0.868236013451544,0.811175337186898,11.2433244792562,0.0000000000000000000000000000249794686461754,0.000000000000000000000000000357,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu26_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu26,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
Otu1,Otu26,0.970311933261451,0.00508167534633137,0.970949720670391,0.940161104718067,5.93324572872432,0.00000000297003819439614,0.0000000186,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu26_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu26,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
Otu1,Otu26,0.912817439274847,0.00491569495181832,0.912745936698033,0.900994379593601,2.40516545414846,0.0161651451914747,0.0662,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu26_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu26,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
Otu1,Otu27,0.947669208931843,0.00321324913450098,0.947618925866413,0.930521949533356,5.33642387525283,0.0000000947976448477927,0.000000514,Env,TRUE,Firmicutes,Oscillospirales,Clostridia,Oscillospiraceae,Otu27_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu27,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu27,0.98335069984113,0.00365372729908036,0.983404655913881,0.997575757575758,-3.89330033968535,0.0000988895962357295,0.000338,Jax,TRUE,Firmicutes,Oscillospirales,Clostridia,Oscillospiraceae,Otu27_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu27,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu27,0.972834417315429,0.00237765534235138,0.972985781990521,0.975897920604915,-1.28845557845076,0.197587422510128,0.394,Env2Jax,FALSE,Firmicutes,Oscillospirales,Clostridia,Oscillospiraceae,Otu27_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu27,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu28,0.982398632095954,0.00536852043914028,0.982800982800983,0.998790810157195,-3.05338840506781,0.00226272862825711,0.00572,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu28_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#E41A1C'>Otu28,<b style='color:#377EB8'>Otu1,Recipient Taxa,Donor Taxa,depleted,enriched
Otu1,Otu29,0.967668955497323,0.00261962259587747,0.967304347826087,0.959705676243868,3.03985744587276,0.00236690150683566,0.00641,Env,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu29_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu29,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu29,0.972494383051587,0.00493862495229769,0.972789115646258,0.934117647058823,7.77073302051586,0.0000000000000078033216959449,0.0000000000000783,Jax,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu29_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu29,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu29,0.880742752713812,0.00534916477113856,0.879839473479193,0.875553765606122,0.970055574972643,0.332018791233789,0.546,Env2Jax,FALSE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu29_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu29,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu3,0.774803571576447,0.00639508838998727,0.773589421062307,0.690306681270537,13.2127791131404,0.000000000000000000000000000000000000000740394992469691,0.0000000000000000000000000000000000000146,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu3_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu3,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu3,0.929390550301844,0.00452624957188504,0.929285833273839,0.812547819433818,25.8144693553353,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000610051421304662,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000798,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu3_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu3,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu3,0.769903733163383,0.00484213987729743,0.769459190261568,0.758393285371703,2.37714070294574,0.0174474314008943,0.0705,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu3_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu3,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu30,0.875571765479202,0.00368030434910601,0.875134361424684,0.817947062621046,15.6575917076408,0.000000000000000000000000000000000000000000000000000000294852676378298,0.00000000000000000000000000000000000000000000000000000895,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu30_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu30,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
Otu1,Otu30,0.975761878924378,0.00509238517316946,0.975467289719626,0.917283950617284,11.4834063643104,0.00000000000000000000000000000159855941873549,0.0000000000000000000000000000311,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu30_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu30,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
Otu1,Otu30,0.936518810831712,0.00371777273086634,0.937290730381845,0.927960378208014,2.30203222285282,0.021333355070636,0.0805,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu30_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu30,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
Otu1,Otu31,0.93427770242807,0.00323291008912829,0.93456063961235,0.909931506849315,7.5307369854259,0.0000000000000504547279743064,0.000000000000433,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu31_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu31,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu31,0.983599604416303,0.0039756606841975,0.983363754532809,0.947704081632653,9.02881951830738,0.000000000000000000173533603678883,0.00000000000000000219,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu31_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu31,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu31,0.931498521490808,0.00461032072363681,0.931391962113458,0.910481331533963,4.55872621813294,0.00000514648096442703,0.0000743,Env2Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu31_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu31,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu33,0.934100939587787,0.0036178686454818,0.933840380995616,0.951402478799739,-4.78224637413514,0.0000017334703200078,0.00000785,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu33_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu33,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu33,0.964538263332721,0.00505560321380215,0.963752665245203,0.924778761061947,7.86444279531822,0.00000000000000370743956756574,0.0000000000000381,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu33_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu33,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu33,0.902490106946763,0.00585387976807968,0.902230513061287,0.923108384458078,-3.52215595949604,0.000428052240487983,0.00336,Env2Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu33_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu33,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu34,0.985923351899056,0.00182156726607527,0.985770188545002,0.999297999297999,-7.34238457620094,0.000000000000209821453760737,0.00000000000175,Env,TRUE,Synergistota,Synergistales,Synergistia,Synergistaceae,Otu34_Synergistia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu34,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu34,0.986823135121753,0.00300258787626735,0.987546699875467,0.998768472906404,-3.97834743791094,0.0000693959166251111,0.000244,Jax,TRUE,Synergistota,Synergistales,Synergistia,Synergistaceae,Otu34_Synergistia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu34,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu35,0.962527061938503,0.00292066246706483,0.961744819158351,0.961205403533079,0.452520077320669,0.65089436079892,0.719,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu35_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu35,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu35,0.970152177757878,0.00459592413567465,0.969498910675381,0.977297297297297,-1.55466437836889,0.120026022531127,0.177,Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu35_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu35,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu35,0.954467989106499,0.00501530949939533,0.955305927241811,0.952183908045977,0.455421756283849,0.648805846201273,0.8,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu35_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu35,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu37,0.969655473188806,0.0021177081258326,0.969169103021079,1,-14.3289466763811,0.000000000000000000000000000000000000000000000144292486992076,0.0000000000000000000000000000000000000000000033,Env,TRUE,Euryarchaeota,Methanobacteriales,Methanobacteria,Methanobacteriaceae,Otu37_Methanobacteria,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#E41A1C'>Otu37,<b style='color:#377EB8'>Otu1,Recipient Taxa,Donor Taxa,depleted,enriched
Otu1,Otu37,0.958310975034083,0.006766445783413,0.958454106280193,1,-6.16114076730082,0.000000000722227529659751,0.00000000477,Jax,TRUE,Euryarchaeota,Methanobacteriales,Methanobacteria,Methanobacteriaceae,Otu37_Methanobacteria,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#E41A1C'>Otu37,<b style='color:#377EB8'>Otu1,Recipient Taxa,Donor Taxa,depleted,enriched
Otu1,Otu38,0.957910968315308,0.00286782589988199,0.958490566037736,0.960629921259842,-0.948088565852912,0.343084368684515,0.447,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu38_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu38,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu38,0.962094561045634,0.00676068259742407,0.962626262626263,0.980139026812314,-2.66903016177015,0.00760706187260538,0.0166,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu38_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu38,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu38,0.952835238467893,0.00315559236322829,0.952620682140133,0.958105646630237,-1.67018028810026,0.0948836988049844,0.245,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu38_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu38,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu39,0.964034357546716,0.00239575976554146,0.963884537922603,1,-15.0122073884799,0.00000000000000000000000000000000000000000000000000610806674686734,0.000000000000000000000000000000000000000000000000162,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu39_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu39,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu39,0.951272916047182,0.00661678004370604,0.951634968726396,0.999120492524186,-7.23124785181839,0.0000000000004785759987829,0.00000000000421,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu39_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu39,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu4,0.796881353055137,0.00494454408798251,0.795896616040501,0.752346769740475,9.00681286731803,0.000000000000000000212131617702101,0.00000000000000000229,Env,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu4_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu4,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu4,0.929858000687777,0.00703360986989736,0.93057796839522,0.929491525423729,0.0521034391765474,0.958446272623874,0.965,Jax,FALSE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu4_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu4,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu4,0.868749754227941,0.00565016675379775,0.868019281402853,0.897213855421687,-5.03774533284596,0.000000471047597308501,0.00000832,Env2Jax,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu4_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu4,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu40,0.949636061157422,0.00314473188030301,0.950531555855552,0.99677211103938,-14.9888930681798,0.00000000000000000000000000000000000000000000000000867876000571064,0.000000000000000000000000000000000000000000000000227,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu40_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu40,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu40,0.942064870524973,0.00657978361792512,0.941415785191212,1,-8.80502047471537,0.00000000000000000130828696567268,0.0000000000000000156,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu40_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu40,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu40,0.995814986587884,0.000973806646213296,0.996078431372549,0.998043052837573,-2.28799655286138,0.0221377218650032,0.0828,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu40_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu40,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu42,0.989154203504722,0.00164744003648963,0.989120709775495,1,-6.58342413383862,0.0000000000459735226308149,0.000000000332,Env,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu42_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu42,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu42,0.989318472152029,0.00307160506297354,0.989717223650386,1,-3.47750691543357,0.000506099995202899,0.00149,Jax,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu42_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu42,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,depleted,enriched
Otu1,Otu43,0.920455404347416,0.0033917689056201,0.920889179470415,0.898932621747832,6.34559228487565,0.000000000221571326844732,0.00000000152,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu43_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu43,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu43,0.973946333263044,0.00432628416224196,0.974003123790199,0.930120481927711,10.1301370163864,0.0000000000000000000000040608001976245,0.0000000000000000000000625,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu43_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu43,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu43,0.923683439914261,0.0041087455461317,0.923511516731856,0.915973741794311,1.87641167684602,0.0605987724064451,0.177,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu43_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu43,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu44,0.922731219224487,0.00479084375803674,0.923506237688772,0.895587739979791,5.66569911597773,0.0000000146426274420315,0.0000000871,Env,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu44_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu44,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu44,0.982108023123253,0.00524115264991655,0.982800982800983,0.963704630788486,3.5113253827974,0.000445878280676166,0.00133,Jax,TRUE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu44_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu44,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu44,0.951402868341944,0.00409127297501977,0.950558159237348,0.955555555555556,-1.01501103421031,0.310100567715318,0.523,Env2Jax,FALSE,Firmicutes,Lactobacillales,Bacilli,Lactobacillaceae,Otu44_Bacilli,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#828382'>Otu44,<b style='color:#377EB8'>Otu1,Shared Taxa,Donor Taxa,enriched,enriched
Otu1,Otu45,0.972713765597534,0.00205471279968553,0.973076923076923,0.968025298664793,2.2818113234409,0.0225004819704814,0.0485,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu45_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#E41A1C'>Otu45,<b style='color:#377EB8'>Otu1,Recipient Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu45,0.952779927363767,0.00559950011225406,0.952874646559849,0.957786116322702,-0.894042121363542,0.371299354868131,0.439,Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu45_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#E41A1C'>Otu45,<b style='color:#377EB8'>Otu1,Recipient Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu45,0.938025173333953,0.00419832482236286,0.936997319034853,0.942196531791908,-0.993576875170604,0.320428907004553,0.534,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu45_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#E41A1C'>Otu45,<b style='color:#377EB8'>Otu1,Recipient Taxa,Donor Taxa,unchanged,enriched
Otu1,Otu46,0.912130927337954,0.00339291441886088,0.912046792899659,0.878310425745893,9.96797956472337,0.0000000000000000000000210466583770044,0.000000000000000000000257,Env,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu46_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu1_Bacteroidia,<b style='color:#377EB8'>Otu46,<b style='color:#377EB8'>Otu1,Donor Taxa,Donor Taxa,enriched,enriched
